종명,접수일시,도로유형,도로명
고양이,2020-11-27,국도,27
고라니,2020-11-27,국도,24
고라니,2020-11-27,국도,29
고라니,2020-11-28,국도,일반국도 28호선
고라니,2020-11-28,국도,일반국도 28호선
고라니,2020-11-28,국도,일반국도21호선
고양이,2020-11-29,국도,4
고양이,2020-11-29,국도,4
고라니,2020-11-29,국도,일반국도21호선
고양이,2020-11-30,국도,일반국도35호선
고양이,2020-11-30,국도,일반국도14호선
고양이,2020-11-30,국도,일반국도31호선
고라니,2020-11-30,국도,일반국도17호선
고라니,2020-11-30,국도,일반국도4호선
고라니,2020-11-30,국도,일반국도4호선
고양이,2020-11-30,국도,일반국도17호선
고양이,2020-11-30,국도,일반국도23호선
고양이,2020-11-30,국도,일반국도23호선
고양이,2020-11-30,국도,4
고양이,2020-11-30,국도,일반국도21호선
고양이,2020-11-30,국도,일반국도43호선
고라니,2020-11-30,국도,일반국도32호선
고라니,2020-11-30,국도,일반국도45호선
고라니,2020-11-30,국도,일반국도29호선
고양이,2020-11-30,국도,일반국도21호선
고양이,2020-11-30,국도,일반국도21호선
고양이,2020-11-30,국도,일반국도1호선
고라니,2020-11-30,국도,일반국도34호선
고라니,2020-11-30,국도,일반국도32호선
너구리,2020-11-30,국도,27
너구리,2020-11-30,국도,22
너구리,2020-11-30,국도,29
너구리,2020-11-30,국도,29
고라니,2020-12-01,국도,일반국도14호선
고양이,2020-12-01,국도,일반국도14호선
고라니,2020-12-01,국도,일반국도23호선
고양이,2020-12-01,국도,일반국도1호선
개,2020-12-01,국도,일반국도1호선
고라니,2020-12-01,국도,일반국도23호선
고라니,2020-12-01,국도,일반국도23호선
고라니,2020-12-01,국도,일반국도23호선
고라니,2020-12-01,국도,일반국도38호선
고라니,2020-12-01,국도,일반국도7호선
고라니,2020-12-01,국도,29
고라니,2020-12-02,국도,일반국도 31호선
고라니,2020-12-02,국도,일반국도 31호선
개,2020-12-02,국도,일반국도 7호선
고양이,2020-12-02,국도,일반국도24호선
고라니,2020-12-02,국도,일반국도31호선
고양이,2020-12-02,국도,일반국도5호선
고라니,2020-12-02,국도,일반국도24호선
고라니,2020-12-02,국도,일반국도43호선
고라니,2020-12-02,국도,일반국도36호선
고라니,2020-12-02,국도,일반국도36호선
고양이,2020-12-02,국도,일반국도1호선
개,2020-12-02,국도,일반국도4호선
고양이,2020-12-02,국도,4
고라니,2020-12-02,국도,일반국도19호선
고라니,2020-12-02,국도,일반국도21호선
족제비,2020-12-02,국도,일반국도7호선
고라니,2020-12-02,국도,17
고라니,2020-12-02,국도,13
고라니,2020-12-02,국도,13
고라니,2020-12-02,국도,22
고양이,2020-12-03,국도,일반국도4호선
고라니,2020-12-03,국도,일반국도1호선
고라니,2020-12-03,국도,일반국도23호선
고양이,2020-12-03,국도,17
고라니,2020-12-03,국도,일반국도45호선
너구리,2020-12-03,국도,일반국도45호선
개,2020-12-03,국도,일반국도39호선
고라니,2020-12-03,국도,일반국도39호선
고양이,2020-12-03,국도,일반국도45호선
고라니,2020-12-03,국도,일반국도45호선
고라니,2020-12-03,국도,일반국도34호선
고양이,2020-12-03,국도,일반국도38호선
고라니,2020-12-03,국도,일반국도21호선
너구리,2020-12-03,국도,01
너구리,2020-12-03,국도,23
고라니,2020-12-03,국도,22
고양이,2020-12-04,국도,일반국도 7호선
고라니,2020-12-04,국도,일반국도 31호선
고양이,2020-12-04,국도,일반국도24호선
고양이,2020-12-04,국도,일반국도1호선
고라니,2020-12-04,국도,4
고라니,2020-12-04,국도,일반국도21호선
고라니,2020-12-04,국도,일반국도42호선
고라니,2020-12-04,국도,01
너구리,2020-12-04,국도,01
고라니,2020-12-04,국도,01
고라니,2020-12-04,국도,24
족제비,2020-12-05,국도,4
고라니,2020-12-05,국도,일반국도39호선
삵,2020-12-05,지방도,1023
너구리,2020-12-06,국도,4
고라니,2020-12-06,국도,일반국도32호선
고양이,2020-12-07,국도,일반국도25호선
고라니,2020-12-07,국도,일반국도24호선
개,2020-12-07,국도,일반국도36호선
고라니,2020-12-07,국도,일반국도1호선
고라니,2020-12-07,국도,일반국도23호선
너구리,2020-12-07,국도,일반국도19호선
고라니,2020-12-07,국도,일반국도34호선
청설모,2020-12-07,국도,일반국도42호선
고양이,2020-12-07,국도,일반국도42호선
청설모,2020-12-07,국도,일반국도6호선
너구리,2020-12-07,국도,17
고라니,2020-12-07,국도,17
고라니,2020-12-07,국도,27
고라니,2020-12-07,국도,27
오소리,2020-12-07,국도,01
고라니,2020-12-07,국도,22
미동정(포유류),2020-12-07,국도,22
고라니,2020-12-07,국도,77
고라니,2020-12-07,국도,15
너구리,2020-12-07,국도,22
고라니,2020-12-08,국도,일반국도5호선
고라니,2020-12-08,국도,일반국도24호선
고라니,2020-12-08,국도,일반국도29호선
고라니,2020-12-08,국도,일반국도23호선
고라니,2020-12-08,국도,일반국도1호선
개,2020-12-08,국도,일반국도1호선
너구리,2020-12-08,국도,4
고라니,2020-12-08,국도,일반국도21호선
고라니,2020-12-08,국도,13
너구리,2020-12-08,국도,77
고양이,2020-12-08,국도,77
고라니,2020-12-08,국도,18
고라니,2020-12-08,국도,29
고라니,2020-12-08,국도,29
고양이,2020-12-09,국도,일반국도 31호선
개,2020-12-09,국도,일반국도35호선
고라니,2020-12-09,국도,일반국도43호선
고라니,2020-12-09,국도,일반국도43호선
개,2020-12-09,국도,일반국도36호선
고라니,2020-12-09,국도,일반국도43호선
고라니,2020-12-09,국도,일반국도1호선
고라니,2020-12-09,국도,17
고양이,2020-12-09,국도,일반국도19호선
고라니,2020-12-09,국도,일반국도45호선
고양이,2020-12-10,국도,일반국도 35호선
고양이,2020-12-10,국도,일반국도 31호선
고양이,2020-12-10,국도,일반국도 20호선
미동정(조류),2020-12-10,국도,일반국도 20호선
고라니,2020-12-10,국도,일반국도1호선
너구리,2020-12-10,국도,일반국도39호선
고라니,2020-12-10,국도,일반국도23호선
고라니,2020-12-10,국도,일반국도32호선
고라니,2020-12-10,국도,일반국도35호선
고양이,2020-12-10,국도,일반국도7호선
고라니,2020-12-10,국도,23
청둥오리,2020-12-11,국도,일반국도 7호선
고양이,2020-12-11,국도,일반국도 7호선
개,2020-12-11,국도,일반국도 7호선
개,2020-12-11,국도,일반국도1호선
고양이,2020-12-11,국도,일반국도1호선
고라니,2020-12-11,국도,일반국도1호선
고라니,2020-12-11,국도,일반국도1호선
너구리,2020-12-11,국도,일반국도23호선
고라니,2020-12-11,국도,17
고라니,2020-12-11,국도,일반국도21호선
개,2020-12-11,국도,일반국도7호선
개,2020-12-11,국도,일반국도35호선
너구리,2020-12-11,국도,13
고라니,2020-12-11,국도,23
고양이,2020-12-11,국도,23
고라니,2020-12-11,국도,15
고라니,2020-12-12,국도,4
너구리,2020-12-12,국도,일반국도19호선
고라니,2020-12-12,국도,일반국도32호선
고라니,2020-12-12,지방도 ,1021
고라니,2020-12-13,국도,일반국도 7호선
고양이,2020-12-13,국도,일반국도45호선
고라니,2020-12-13,국도,일반국도7호선
너구리,2020-12-13,국도,17
고라니,2020-12-13,국도,17
고양이,2020-12-14,국도,일반국도14호선
개,2020-12-14,국도,일반국도5호선
고라니,2020-12-14,국도,일반국도35호선
고라니,2020-12-14,국도,일반국도14호선
고양이,2020-12-14,국도,일반국도21호선
고양이,2020-12-14,국도,일반국도17호선
고라니,2020-12-14,국도,일반국도21호선
개,2020-12-14,국도,일반국도1호선
멧돼지,2020-12-14,국도,일반국도32호선
고라니,2020-12-14,국도,일반국도34호선
고라니,2020-12-14,국도,일반국도32호선
고라니,2020-12-14,국도,일반국도34호선
고라니,2020-12-14,국도,일반국도38호선
고라니,2020-12-14,국도,일반국도38호선
고라니,2020-12-14,국도,일반국도39호선
고라니,2020-12-14,국도,일반국도21호선
고양이,2020-12-14,국도,일반국도7호선
고라니,2020-12-15,국도,일반국도14호선
고라니,2020-12-15,국도,일반국도1호선
고양이,2020-12-15,국도,17
고라니,2020-12-15,국도,일반국도21호선
개,2020-12-15,국도,일반국도44호선
고라니,2020-12-16,국도,일반국도31호선
고라니,2020-12-16,국도,일반국도1호선
고라니,2020-12-16,국도,일반국도1호선
고라니,2020-12-16,국도,일반국도1호선
고라니,2020-12-16,국도,4
고라니,2020-12-16,국도,일반국도34호선
고양이,2020-12-16,국도,일반국도7호선
미동정(포유류),2020-12-16,국도,01
너구리,2020-12-16,국도,29
고양이,2020-12-17,국도,일반국도24호선
고라니,2020-12-17,국도,일반국도35호선
고라니,2020-12-17,국도,일반국도21호선
고라니,2020-12-17,국도,일반국도43호선
고라니,2020-12-17,국도,일반국도23호선
개,2020-12-17,국도,일반국도23호선
고라니,2020-12-17,국도,일반국도23호선
고라니,2020-12-17,국도,4
고라니,2020-12-17,국도,일반국도34호선
너구리,2020-12-17,국도,일반국도21호선
너구리,2020-12-17,국도,일반국도21호선
너구리,2020-12-17,국도,일반국도21호선
고라니,2020-12-17,국도,일반국도39호선
개,2020-12-17,국도,일반국도7호선
개,2020-12-17,국도,일반국도35호선
너구리,2020-12-17,국도,01
고양이,2020-12-18,국도,일반국도25호선
고양이,2020-12-18,국도,일반국도5호선
고라니,2020-12-18,국도,일반국도23호선
고라니,2020-12-18,국도,일반국도43호선
고라니,2020-12-18,국도,일반국도36호선
고라니,2020-12-18,국도,일반국도29호선
고라니,2020-12-18,국도,일반국도36호선
고양이,2020-12-18,국도,일반국도4호선
고양이,2020-12-18,국도,17
고라니,2020-12-18,국도,일반국도34호선
고양이,2020-12-18,국도,일반국도7호선
고양이,2020-12-18,국도,일반국도7호선
고라니,2020-12-18,국도,17
고양이,2020-12-18,국도,13
고라니,2020-12-18,국도,23
멧돼지,2020-12-18,국도,24
고양이,2020-12-19,국도,일반국도 28호선
고라니,2020-12-19,국도,4
너구리,2020-12-19,국도,일반국도38호선
고라니,2020-12-20,국도,일반국도 19호선
고라니,2020-12-20,국도,일반국도29호선
고라니,2020-12-21,국도,일반국도14호선
고라니,2020-12-21,국도,일반국도23호선
고라니,2020-12-21,국도,일반국도29호선
고양이,2020-12-21,국도,일반국도46호선
고양이,2020-12-21,국도,일반국도46호선
고라니,2020-12-21,국도,23
고라니,2020-12-21,국도,22
너구리,2020-12-21,국도,24
고라니,2020-12-21,국도,22
고라니,2020-12-21,국도,22
고양이,2020-12-22,국도,일반국도 28호선
고양이,2020-12-22,국도,일반국도5호선
고라니,2020-12-22,국도,일반국도14호선
고라니,2020-12-22,국도,일반국도4호선
고라니,2020-12-22,국도,일반국도23호선
고라니,2020-12-22,국도,일반국도21호선
고라니,2020-12-22,국도,일반국도21호선
고라니,2020-12-22,국도,일반국도1호선
고양이,2020-12-22,국도,일반국도21호선
고라니,2020-12-22,국도,일반국도23호선
고양이,2020-12-22,국도,17
고라니,2020-12-22,국도,일반국도21호선
고라니,2020-12-22,국도,일반국도44호선
너구리,2020-12-22,국도,일반국도7호선
고라니,2020-12-22,국도,일반국도7호선
고라니,2020-12-22,국도,17
고라니,2020-12-22,국도,24
고양이,2020-12-22,국도,27
너구리,2020-12-22,국도,24
고양이,2020-12-23,국도,일반국도 28호선
고라니,2020-12-23,국도,일반국도 20호선
고라니,2020-12-23,국도,일반국도14호선
고라니,2020-12-23,국도,일반국도36호선
고라니,2020-12-23,국도,일반국도21호선
고라니,2020-12-23,국도,일반국도4호선
고라니,2020-12-23,국도,일반국도17호선
고라니,2020-12-23,국도,일반국도23호선
너구리,2020-12-23,국도,일반국도19호선
너구리,2020-12-23,국도,일반국도39호선
고라니,2020-12-23,국도,일반국도39호선
고양이,2020-12-23,국도,일반국도42호선
고라니,2020-12-23,국도,일반국도7호선
고양이,2020-12-23,국도,22
고라니,2020-12-23,국도,29
고양이,2020-12-24,국도,일반국도5호선
고라니,2020-12-24,국도,일반국도31호선
고양이,2020-12-24,국도,일반국도2호선
고라니,2020-12-24,국도,일반국도4호선
고라니,2020-12-24,국도,일반국도1호선
고라니,2020-12-24,국도,일반국도1호선
고라니,2020-12-24,국도,일반국도23호선
고양이,2020-12-24,국도,17
고라니,2020-12-24,국도,17
고양이,2020-12-24,국도,일반국도39호선
고라니,2020-12-24,국도,일반국도7호선
너구리,2020-12-24,국도,일반국도7호선
고라니,2020-12-24,국도,27
고양이,2020-12-24,국도,01
멧돼지,2020-12-24,국도,01
삵,2020-12-24,국도,01
너구리,2020-12-24,국도,29
고라니,2020-12-24,국도,29
고라니,2020-12-25,국도,일반국도38호선
고양이,2020-12-25,국도,일반국도7호선
고라니,2020-12-25,국도,일반국도7호선
너구리,2020-12-25,국도,23
고라니,2020-12-25,국도,23
고라니,2020-12-25,국도,23
고라니,2020-12-25,국도,01
고양이,2020-12-26,국도,일반국도38호선
너구리,2020-12-26,국도,일반국도7호선
너구리,2020-12-26,국도,17
고라니,2020-12-26,국도,17
고라니,2020-12-26,국도,17
고양이,2020-12-26,국도,17
닭,2020-12-26,국도,17
고라니,2020-12-26,국도,17
고라니,2020-12-26,국도,17
족제비,2020-12-26,지방도,1023
고라니,2020-12-27,국도,일반국도19호선
고양이,2020-12-27,국도,일반국도38호선
고양이,2020-12-27,국도,일반국도46호선
고양이,2020-12-27,국도,일반국도7호선
고양이,2020-12-27,국도,일반국도7호선
고양이,2020-12-27,국도,일반국도7호선
고라니,2020-12-27,국도,일반국도7호선
고양이,2020-12-28,국도,일반국도 28호선
고라니,2020-12-28,국도,일반국도5호선
고양이,2020-12-28,국도,일반국도24호선
고양이,2020-12-28,국도,일반국도4호선
고라니,2020-12-28,국도,일반국도37호선
개,2020-12-28,국도,일반국도4호선
고라니,2020-12-28,국도,일반국도23호선
고양이,2020-12-28,국도,일반국도7호선
고라니,2020-12-28,국도,24
고라니,2020-12-28,국도,01
고라니,2020-12-28,국도,22
고라니,2020-12-28,국도,22
고양이,2020-12-29,국도,일반국도 7호선
고라니,2020-12-29,국도,일반국도 28호선
고양이,2020-12-29,국도,일반국도25호선
고라니,2020-12-29,국도,일반국도24호선
고양이,2020-12-29,국도,일반국도24호선
고양이,2020-12-29,국도,일반국도2호선
고라니,2020-12-29,국도,일반국도23호선
고양이,2020-12-29,국도,일반국도1호선
고라니,2020-12-29,국도,일반국도1호선
고라니,2020-12-29,국도,일반국도21호선
개,2020-12-29,국도,일반국도29호선
고라니,2020-12-29,국도,일반국도29호선
고라니,2020-12-29,국도,일반국도36호선
고양이,2020-12-29,국도,일반국도1호선
너구리,2020-12-29,국도,4
개,2020-12-29,국도,일반국도7호선
고양이,2020-12-29,국도,일반국도7호선
고라니,2020-12-29,국도,13
너구리,2020-12-29,국도,13
너구리,2020-12-29,국도,22
고라니,2020-12-30,국도,일반국도 7호선
고라니,2020-12-30,국도,일반국도2호선
고양이,2020-12-30,국도,일반국도4호선
고양이,2020-12-30,국도,일반국도36호선
고라니,2020-12-30,국도,일반국도1호선
고라니,2020-12-30,국도,일반국도43호선
고라니,2020-12-30,국도,일반국도43호선
고양이,2020-12-30,국도,일반국도4호선
고양이,2020-12-30,국도,일반국도7호선
고라니,2020-12-30,국도,일반국도7호선
고양이,2020-12-30,국도,일반국도42호선
고양이,2020-12-30,국도,일반국도7호선
개,2020-12-30,국도,일반국도7호선
개,2020-12-30,국도,일반국도7호선
고양이,2020-12-31,국도,일반국도25호선
고양이,2020-12-31,국도,일반국도5호선
고양이,2020-12-31,국도,일반국도32호선
개,2020-12-31,국도,일반국도23호선
고라니,2020-12-31,국도,일반국도7호선
개,2020-12-31,국도,일반국도7호선
개,2020-12-31,국도,일반국도7호선
너구리,2020-01-07,국도,17
개,2020-01-01,고속국도(재정),45
고라니,2020-01-01,국도,조종로
고라니,2020-01-01,국도,조종로
고라니,2020-01-01,고속국도(재정),영동고속도로
멧돼지,2020-01-01,고속국도(재정),영동고속도로
미동정(포유류),2020-01-01,국도,소천로
고라니,2020-01-01,국도,파인토피아로
너구리,2020-01-01,국도,일반국도34호선
너구리,2020-01-01,국도,26
고양이,2020-01-01,국도,일반국도43호선
고라니,2020-01-01,국도,일반국도5호선
고라니,2020-01-01,국도,일반국도35호선
고라니,2020-01-01,고속국도(재정),상주영천고속도로
고양이,2020-01-01,국도,6
고라니,2020-01-01,고속국도(재정),당진영덕고속도로
고라니,2020-01-01,고속국도(재정),부산울산고속도로
고라니,2020-01-01,고속국도(재정),중앙고속도로
고라니,2020-01-01,고속국도(재정),영동고속도로
너구리,2020-01-02,국도,일반국도4호선
고라니,2020-01-02,지방도,지방도645호선
고양이,2020-01-02,국도,가야로
너구리,2020-01-02,국도,일반국도30호선
너구리,2020-01-02,국도,변산바다로
고양이,2020-01-02,국도,일반국도25호선
고양이,2020-01-02,국도,일반국도46호선
삵,2020-01-02,국도,일반국도46호선
고라니,2020-01-02,국도,진성로
고라니,2020-01-02,국도,일반국도3호선
너구리,2020-01-02,국도,일반국도34호선
고양이,2020-01-02,국도,일반국도14호선
개,2020-01-02,국도,변산로
고라니,2020-01-02,국도,17
고라니,2020-01-02,국도,일반국도34호선
고양이,2020-01-02,국도,일반국도33호선
미동정(조류),2020-01-02,국도,일반국도34호선
고라니,2020-01-02,국도,일반국도34호선
고라니,2020-01-02,국도,변산로
미동정(포유류),2020-01-02,국도,일반국도14호선
고라니,2020-01-02,국도,일반국도13호선
고라니,2020-01-02,국도,일반국도30호선
고양이,2020-01-02,국도,일반국도34호선
고양이,2020-01-02,국도,일반국도32호선
개,2020-01-02,국도,우주항공로
고양이,2020-01-02,국도,생음대로
고라니,2020-01-02,국도,생음대로
고라니,2020-01-02,국도,일반국도17호선
고양이,2020-01-02,국도,일반국도6호선
개,2020-01-02,국도,45
너구리,2020-01-02,국도,대청로
수달,2020-01-02,국도,일반국도2호선
너구리,2020-01-02,국도,일반국도37호선
개,2020-01-02,지방도,지방도633호선
너구리,2020-01-02,지방도,지방도633호선
너구리,2020-01-02,국도,합천대로
너구리,2020-01-02,국도,일반국도36호선
족제비,2020-01-02,지방도,모의로
고라니,2020-01-02,국도,해원로
고라니,2020-01-02,국도,일반국도3호선
고양이,2020-01-02,고속국도(재정),부산울산고속도로
고양이,2020-01-02,국도,일반국도6호선
고라니,2020-01-02,국도,일반국도38호선
고라니,2020-01-02,지방도,남부로
고양이,2020-01-02,지방도,남부로
고양이,2020-01-02,국도,일반국도32호선
개,2020-01-02,국도,국가지원지방도60
고양이,2020-01-02,국도,국가지원지방도60
고라니,2020-01-02,시도,정안로
고양이,2020-01-02,국도,일반국도6호선
너구리,2020-01-02,국도,일반국도30호선
너구리,2020-01-02,국도,변산바다로
고라니,2020-01-03,고속국도(재정),중부내륙고속도로
삵,2020-01-03,국도,일반국도34호선
고라니,2020-01-03,고속국도(재정),통영대전고속도로
고라니,2020-01-03,고속국도(재정),통영대전고속도로
닭,2020-01-03,국도,3
삵,2020-01-03,국도,파인토피아로
고양이,2020-01-03,국도,파인토피아로
고라니,2020-01-03,지방도,해명4로3길
고양이,2020-01-03,국도,예영로
고라니,2020-01-03,국도,영주국도대체우회도로
노루,2020-01-03,시도,봉성동2길
고양이,2020-01-03,국도,일반국도6호선
고라니,2020-01-03,국도,일반국도14호선
미동정(포유류),2020-01-03,국도,34
고라니,2020-01-03,국도,일반국도1호선
고양이,2020-01-03,시도,-
고양이,2020-01-03,국도,일반국도34호선
고라니,2020-01-03,지방도,지방도622호선
고라니,2020-01-03,지방도,지방도622호선
고라니,2020-01-03,시도,무궁화로
고라니,2020-01-03,고속국도(재정),호남고속도로
삵,2020-01-03,국도,대백제로
고라니,2020-01-03,국도,일반국도36호선
고라니,2020-01-03,국도,일반국도23호선
고양이,2020-01-03,국도,국도43호선
고양이,2020-01-03,국도,동고령로
고양이,2020-01-03,국도,일반국도33호선
고라니,2020-01-03,국도,일반국도28호선
고라니,2020-01-03,국도,일반국도38호선
고양이,2020-01-03,지방도,대호만로
고라니,2020-01-03,국도,일반국도3호선
고라니,2020-01-03,지방도,대호만로
고라니,2020-01-03,고속국도(재정),영동고속도로
고양이,2020-01-03,시도,남부로
고라니,2020-01-03,국도,일반국도3호선
고라니,2020-01-03,국도,일반국도3호선
고라니,2020-01-03,국도,예영로
고라니,2020-01-03,국도,서부순환대로
고라니,2020-01-03,국도,일반국도19호선
개,2020-01-03,고속국도(재정),45
개,2020-01-04,국도,37
고라니,2020-01-04,고속국도(재정),부산울산고속도로
노루,2020-01-04,시도,명림로
멧돼지,2020-01-04,국도,칠곡대로
멧돼지,2020-01-04,국도,칠곡대로
고양이,2020-01-04,고속국도(재정),중부내륙고속도로
미동정(포유류),2020-01-04,국도,일반국도38호선
고라니,2020-01-04,국도,일반국도6호선
너구리,2020-01-04,국도,지방도70호선
고양이,2020-01-04,지방도,운곡로
삵,2020-01-04,국도,3
고라니,2020-01-04,국도,일반국도3호선
고라니,2020-01-04,국도,문경대로
너구리,2020-01-04,고속국도(재정),중앙고속도로
고라니,2020-01-04,고속국도(재정),제2중부고속도로
미동정(포유류),2020-01-04,고속국도(재정),60
멧돼지,2020-01-04,국도,강원남로
고라니,2020-01-04,국도,강원남로
고라니,2020-01-04,국도,5
미동정(포유류),2020-01-05,고속국도(재정),수원광명고속도로
고양이,2020-01-05,국도,가야로
고라니,2020-01-05,국도,일반국도25호선
너구리,2020-01-05,시도,역천로
개,2020-01-05,국도,일반국도46호선
고양이,2020-01-05,지방도,지방도619호선
족제비,2020-01-05,시도,중앙로150번길
고양이,2020-01-05,국도,일반국도32호선
고라니,2020-01-05,고속국도(재정),통영대전고속도로
털발말똥가리,2020-01-05,지방도,지방도1136호선
고라니,2020-01-05,고속국도(재정),영동고속도로
고라니,2020-01-05,국도,일반국도42호선
고라니,2020-01-05,고속국도(재정),당진영덕고속도로
고라니,2020-01-05,국도,국가지원지방도32호선
고라니,2020-01-06,국도,일반국도34호선
고양이,2020-01-06,국도,일반국도2호선
고라니,2020-01-06,국도,일반국도1호선
고라니,2020-01-06,국도,일반국도36호선
수리부엉이,2020-01-06,국도,남순환로
고라니,2020-01-06,국도,일반국도22호선
고라니,2020-01-06,국도,차동로
고라니,2020-01-06,국도,일반국도14호선
개,2020-01-06,국도,일반국도27호선
고라니,2020-01-06,국도,국도34호선
너구리,2020-01-06,국도,난계로
고라니,2020-01-06,국도,일반국도5호선
고라니,2020-01-06,국도,일반국도38호선
고양이,2020-01-06,고속국도(재정),중부고속도로
고양이,2020-01-06,국도,37
고라니,2020-01-06,국도,일반국도27호선
고양이,2020-01-06,국도,경남대로
고라니,2020-01-06,국도,6
고라니,2020-01-06,국도,일반국도17호선
미동정(포유류),2020-01-06,국도,부흥로
고양이,2020-01-06,국도,일반국도87호선
고라니,2020-01-06,국도,평창대로
미동정(포유류),2020-01-06,국도,일반국도3호선
고양이,2020-01-06,지방도,지방도649호선
수리부엉이,2020-01-06,국도,일반국도3호선
고라니,2020-01-06,국도,일반국도3호선
고양이,2020-01-06,국도,일반국도20호선
너구리,2020-01-06,국도,일반국도38호선
고양이,2020-01-06,국도,대청로
닭,2020-01-06,지방도,지방도649호선
고라니,2020-01-06,국도,일반국도14호선
미동정(포유류),2020-01-06,국도,일반국도39호선
고라니,2020-01-06,국도,일반국도37호선
고라니,2020-01-06,국도,21
개,2020-01-06,국도,일반국도5호선
고라니,2020-01-06,국도,일반국도3호선
고라니,2020-01-06,국도,예영로
고양이,2020-01-06,국도,일반국도38호선
삵,2020-01-06,국도,강원남로
고라니,2020-01-06,시도,역천로
고라니,2020-01-06,국도,일반국도5호선
노루,2020-01-06,지방도,국가지원지방도97호선
고라니,2020-01-06,고속국도(재정),중부고속도로
고라니,2020-01-06,국도,5
고라니,2020-01-07,국도,일반국도37호선
고라니,2020-01-07,고속국도(재정),65
고라니,2020-01-07,고속국도(재정),1
개,2020-01-07,국도,일반국도1호선
고라니,2020-01-07,국도,일반국도39호선
고라니,2020-01-07,국도,일반국도1호선
고라니,2020-01-07,국도,일반국도46호선
고라니,2020-01-07,국도,26
고라니,2020-01-07,국도,대백제로
멧돼지,2020-01-07,고속국도(재정),중앙고속도로
멧비둘기,2020-01-07,시도,탑동로
고양이,2020-01-07,지방도,지방도649호선
고양이,2020-01-07,국도,진성로
고라니,2020-01-07,지방도,대호만로
미동정(포유류),2020-01-07,국도,34
고라니,2020-01-07,국도,일반국도40호선
고라니,2020-01-07,국도,일반국도36호선
수달,2020-01-07,국도,예영로
고라니,2020-01-08,고속국도(재정),당진영덕고속도로
고라니,2020-01-08,지방도,지방도512호선
개,2020-01-08,고속국도(재정),35
고양이,2020-01-08,국도,일반국도2호선
너구리,2020-01-08,국도,일반국도5호선
미동정(포유류),2020-01-08,국도,가야로
개,2020-01-08,국도,일반국도38호선
개,2020-01-08,국도,일반국도34호선
고라니,2020-01-08,국도,일반국도34호선
너구리,2020-01-08,국도,-
고양이,2020-01-08,고속국도(재정),서울외곽순환고속도로
미동정(포유류),2020-01-08,고속국도(재정),서울외곽순환고속도로
고양이,2020-01-08,고속국도(재정),경인고속도로
고양이,2020-01-08,고속국도(재정),경인고속도로
고라니,2020-01-08,국도,3
고라니,2020-01-08,국도,일반국도23호선
고라니,2020-01-08,국도,일반국도1호선
수달,2020-01-08,국도,일반국도27호선
고양이,2020-01-08,국도,일반국도3호선
고라니,2020-01-08,국도,진성로
고양이,2020-01-08,지방도,지방도649호선
고라니,2020-01-08,국도,서해로
개,2020-01-09,시도,두릉유리로
고양이,2020-01-09,국도,우주항공로
고양이,2020-01-09,국도,일반국도17호선
고라니,2020-01-09,국도,호남로
고라니,2020-01-09,고속국도(재정),당진영덕고속도로
삵,2020-01-09,국도,일반국도15호선
고라니,2020-01-09,국도,전진로
고양이,2020-01-09,국도,일반국도1호선
개,2020-01-09,국도,진성로
미동정(포유류),2020-01-09,국도,생음대로
노루,2020-01-09,지방도,지방도1117호선
노루,2020-01-09,지방도,지방도1131호선
노루,2020-01-09,지방도,지방도1112호선
미동정(포유류),2020-01-09,국도,일반국도77호선
고라니,2020-01-09,국도,영남대로
미동정(조류),2020-01-09,시도,역천로
고라니,2020-01-09,국도,일반국도34호선
고라니,2020-01-09,지방도,산동로
고라니,2020-01-09,국도,일반국도38호선
고양이,2020-01-09,국도,일반국도2호선
고라니,2020-01-09,국도,일반국도38호선
고라니,2020-01-09,국도,일반국도34호선
고라니,2020-01-09,국도,일반국도1호선
너구리,2020-01-09,국도,예영로
고양이,2020-01-09,국도,일반국도38호선
고라니,2020-01-09,국도,일반국도2호선
너구리,2020-01-09,국도,일반국도38호선
개,2020-01-09,지방도,지방도1132호선
너구리,2020-01-09,고속국도(재정),서해안고속도로
고라니,2020-01-10,고속국도(재정),당진영덕고속도로
멧돼지,2020-01-10,고속국도(재정),중부내륙고속도로
노루,2020-01-10,지방도,지방도1135호선
노루,2020-01-10,지방도,지방도1135호선
고양이,2020-01-10,고속국도(재정),당진영덕고속도로
고라니,2020-01-10,국도,38
고라니,2020-01-10,국도,일반국도3호선
고라니,2020-01-10,국도,일반국도3호선
멧토끼,2020-01-10,국도,예영로
미동정(포유류),2020-01-10,국도,일반국도14호선
고라니,2020-01-10,국도,일반국도35호선
개,2020-01-10,지방도,지방도647호선
고라니,2020-01-10,지방도,지방도649호선
고양이,2020-01-10,시도,역천로
고라니,2020-01-10,국도,일반국도6호선
고양이,2020-01-10,국도,2
고라니,2020-01-10,국도,득안대로
고라니,2020-01-10,국도,예영로
고라니,2020-01-10,국도,일반국도6호선
고라니,2020-01-10,고속국도(재정),익산포항고속도로
고라니,2020-01-11,국도,동산재길
고양이,2020-01-11,국도,일반국도19호선
개,2020-01-11,국도,일반국도32호선
고라니,2020-01-11,국도,일반국도32호선
미동정(포유류),2020-01-11,국도,일반국도2호선
삵,2020-01-11,국도,일반국도5호선
고라니,2020-01-11,국도,예영로
고라니,2020-01-11,국도,일반국도2호선
미동정(포유류),2020-01-11,국도,우주항공로
미동정(포유류),2020-01-11,국도,14
