종명,접수일시,도로유형,도로명
고양이,2021-01-27,국도,2
고라니,2021-01-27,국도,33
고양이,2021-01-27,국도,6
고라니,2021-01-27,국도,6
고양이,2021-01-27,지방도,356
개,2021-01-28,국도,35
고양이,2021-01-28,시도,검산택지길
고양이,2021-01-28,지방도,716
노루,2021-01-28,시도,와홀로
고양이,2021-01-28,지방도,1022
고양이,2021-01-28,시도,충효3길
노루,2021-01-28,시도,하소로
고양이,2021-01-28,국도,36
미동정(조류),2021-01-28,지방도,1115
노루,2021-01-28,지방도,1118
너구리,2021-01-28,국도,19
고라니,2021-01-28,군도,노동로
고라니,2021-01-28,국도,6
너구리,2021-01-28,국도,6
고라니,2021-01-28,국도,38
고양이,2021-01-29,국도,43
고양이,2021-01-29,시도,창우로
족제비,2021-01-29,국도,2
개,2021-01-29,국도,34
멧토끼,2021-01-29,국도,34
너구리,2021-01-29,국도,34
고양이,2021-01-29,국도,45
고라니,2021-01-29,국도,17
고양이,2021-01-29,국도,36
고라니,2021-01-29,고속국도(재정),10
고양이,2021-01-29,국도,14
고라니,2021-01-29,고속국도(재정),10
고양이,2021-01-29,국도,6
고양이,2021-01-29,국도,6
고양이,2021-01-29,국도,6
고양이,2021-01-30,시도,권율대로
미동정(포유류),2021-01-30,지방도,512
고양이,2021-01-30,국도,1
족제비,2021-01-30,시도,상무로
고양이,2021-01-30,시도,고봉로
고라니,2021-01-30,시도,중앙로
개,2021-01-30,시도,위시티로
노루,2021-01-30,지방도,1117
고양이,2021-01-30,국도,37
고양이,2021-01-30,지방도,98
노루,2021-01-30,지방도,1135
노루,2021-01-30,지방도,1115
고양이,2021-01-30,시도,확인불가
고라니,2021-01-31,시도,대주로
고양이,2021-01-31,시도,주엽로
고양이,2021-01-31,시도,호수로
족제비,2021-01-31,지방도,1117
고양이,2021-01-31,국도,47
고양이,2021-01-31,국도,37
고양이,2021-01-31,국도,37
고양이,2021-01-31,국도,45
고양이,2021-01-31,국도,46
족제비,2021-01-31,지방도,97
집비둘기,2021-01-31,시도,우정로15길
고양이,2021-01-31,지방도,713
노루,2021-01-31,지방도,1135
노루,2021-01-31,시도,번영로3428번길
너구리,2021-01-31,국도,21
고양이,2021-01-31,시도,대산로
고양이,2021-01-31,시도,충장로
고라니,2021-01-31,국도,44
고양이,2021-01-31,국도,43
개,2021-01-31,국도,6
노루,2021-01-31,지방도,1135
노루,2021-02-01,지방도,1131
고라니,2021-02-01,고속국도(재정),55
집비둘기,2021-02-01,지방도,1136
고양이,2021-02-01,국도,3
고양이,2021-02-01,시도,동백7로107번길
고양이,2021-02-01,국도,35
고양이,2021-02-01,국도,23
삵,2021-02-01,국도,39
고양이,2021-02-01,국도,34
닭,2021-02-01,국도,37
너구리,2021-02-01,국도,37
고양이,2021-02-01,국도,39
고양이,2021-02-01,국도,37
고양이,2021-02-01,국도,21
고양이,2021-02-01,국도,5
고라니,2021-02-01,국도,36
고라니,2021-02-01,국도,20
너구리,2021-02-01,국도,45
개,2021-02-01,국도,38
고라니,2021-02-01,국도,17
고양이,2021-02-01,국도,3
고양이,2021-02-01,시도,동대로
고양이,2021-02-01,국도,34
고양이,2021-02-01,국도,5
너구리,2021-02-01,국도,36
고양이,2021-02-01,국도,34
고양이,2021-02-01,국도,77
미동정(조류),2021-02-01,국도,36
고양이,2021-02-01,국도,39
미동정(포유류),2021-02-01,국도,14
고양이,2021-02-01,국도,38
삵,2021-02-01,국도,28
고양이,2021-02-01,국도,15
고라니,2021-02-01,국도,13
고양이,2021-02-01,국도,3
너구리,2021-02-01,국도,37
고양이,2021-02-01,국도,6
고라니,2021-02-01,지방도,356
개,2021-02-01,국도,2
고라니,2021-02-02,고속국도(재정),55
개,2021-02-02,고속국도(재정),55
개,2021-02-02,국도,7
고라니,2021-02-02,국도,17
너구리,2021-02-02,국도,77
고양이,2021-02-02,국도,5
개,2021-02-02,국도,6
고양이,2021-02-02,국도,21
멧토끼,2021-02-02,지방도,1136
노루,2021-02-02,지방도,1118
고양이,2021-02-02,지방도,1119
노루,2021-02-02,시도,명림로
노루,2021-02-02,시도,종인내길
고양이,2021-02-02,국도,1
개,2021-02-02,국도,37
꿩,2021-02-02,지방도,1136
노루,2021-02-02,지방도,1115
너구리,2021-02-02,국도,7
고라니,2021-02-02,국도,34
너구리,2021-02-02,국도,3
노루,2021-02-02,지방도,1117
개,2021-02-02,국도,2
미동정(포유류),2021-02-02,국도,28
고양이,2021-02-02,국도,3
고라니,2021-02-02,국도,38
고라니,2021-02-02,국도,37
고라니,2021-02-02,국도,3
고라니,2021-02-02,국도,42
고라니,2021-02-02,고속국도(재정),100
멧돼지,2021-02-02,고속국도(재정),12
고양이,2021-02-02,고속국도(재정),확인불가
고라니,2021-02-03,국도,28
집비둘기,2021-02-03,시도,은수길
노루,2021-02-03,지방도,1117
고양이,2021-02-03,국도,3
고라니,2021-02-03,국도,3
고양이,2021-02-03,군도,영산도천로
고양이,2021-02-03,국도,37
개,2021-02-03,국도,21
고양이,2021-02-03,국도,37
고양이,2021-02-03,국도,37
고라니,2021-02-03,국도,37
고라니,2021-02-03,국도,17
고양이,2021-02-03,국도,47
말똥가리,2021-02-03,국도,46
까마귀,2021-02-03,국도,45
노루,2021-02-03,지방도,97
고양이,2021-02-03,국도,34
고양이,2021-02-03,고속국도(재정),100
노루,2021-02-03,지방도,97
족제비,2021-02-03,지방도,1132
개,2021-02-03,국도,6
노루,2021-02-03,지방도,1117
너구리,2021-02-03,지방도,1080
노루,2021-02-03,시도,한북로
너구리,2021-02-03,국도,19
미동정(포유류),2021-02-03,국도,6
오소리,2021-02-03,고속국도(재정),1
고양이,2021-02-03,고속국도(재정),확인불가
고양이,2021-02-04,시도,삼송로205번길
개,2021-02-04,시도,호국로
고양이,2021-02-04,고속국도(민자),100
고양이,2021-02-04,고속국도(재정),서울외곽순환고속도로
미동정(조류),2021-02-04,고속국도(재정),100
고양이,2021-02-04,국도,3
미동정(조류),2021-02-04,국도,4
고라니,2021-02-04,고속국도(재정),55
족제비,2021-02-04,국도,34
고양이,2021-02-04,군도,아미로
고라니,2021-02-04,지방도,30
고양이,2021-02-04,군도,금풍로
개,2021-02-04,국도,31
고양이,2021-02-05,국도,고풍로
노루,2021-02-05,지방도,1117
노루,2021-02-05,지방도,1118
노루,2021-02-05,지방도,1135
너구리,2021-02-05,고속국도(재정),1
고양이,2021-02-05,시도,숲속노을로
고라니,2021-02-05,국도,6
고라니,2021-02-05,국도,29
고양이,2021-02-05,고속국도(재정),1
노루,2021-02-05,지방도,97
고라니,2021-02-05,국도,14
고양이,2021-02-05,지방도,1089
고양이,2021-02-05,국도,46
고라니,2021-02-05,국도,46
고라니,2021-02-05,국도,46
미동정(조류),2021-02-05,국도,17
너구리,2021-02-05,국도,34
고양이,2021-02-05,국도,5
너구리,2021-02-05,고속국도(재정),45
고양이,2021-02-05,국도,33
고라니,2021-02-05,국도,44
고양이,2021-02-05,국도,38
고라니,2021-02-05,국도,6
노루,2021-02-05,지방도,97
개,2021-02-05,시도,오금3로
고양이,2021-02-05,국도,24
미동정(조류),2021-02-06,시도,글로벌에듀로145번길
고양이,2021-02-06,고속국도(재정),35
고양이,2021-02-06,지방도,357
고양이,2021-02-06,시도,향교길
고라니,2021-02-06,고속국도(재정),1
고양이,2021-02-06,시도,중앙로
고양이,2021-02-06,국도,6
고라니,2021-02-06,국도,37
고라니,2021-02-06,국도,42
미동정(조류),2021-02-06,국도,5
고양이,2021-02-06,국도,32
너구리,2021-02-06,국도,일반국도5호선
고양이,2021-02-06,시도,탄중로
고양이,2021-02-06,국도,5
고양이,2021-02-06,국도,37
너구리,2021-02-06,지방도,512
까마귀,2021-02-06,시도,연북로
고양이,2021-02-06,고속국도(재정),12
고라니,2021-02-06,고속국도(재정),55
개,2021-02-07,고속국도(재정),55
고양이,2021-02-07,지방도,356
고양이,2021-02-07,시도,백마로
삵,2021-02-07,국도,28
고라니,2021-02-07,국도,42
미동정(포유류),2021-02-07,국도,28
고라니,2021-02-07,고속국도(재정),10
고양이,2021-02-07,국도,43
고양이,2021-02-07,국도,37
고라니,2021-02-07,국도,37
개,2021-02-07,국도,37
고라니,2021-02-07,국도,37
개,2021-02-07,국도,7
고양이,2021-02-07,국도,37
너구리,2021-02-07,국도,39
고라니,2021-02-07,국도,43
고양이,2021-02-07,국도,36
고라니,2021-02-07,국도,36
너구리,2021-02-07,국도,6
고양이,2021-02-07,국도,6
개,2021-02-07,국도,일반국도6호선
고양이,2021-02-07,지방도,745
고라니,2021-02-07,시도,서라벌대로
미동정(포유류),2021-02-07,고속국도(재정),55
고양이,2021-02-08,국도,39
너구리,2021-02-08,국도,47
고라니,2021-02-08,시도,감초로
삵,2021-02-08,국도,36
너구리,2021-02-08,국도,36
너구리,2021-02-08,국도,17
개,2021-02-08,국도,2
말똥가리,2021-02-08,국도,17
고양이,2021-02-08,국도,34
개,2021-02-08,국도,15
고양이,2021-02-08,국도,17
고양이,2021-02-08,국도,7
고라니,2021-02-08,고속국도(재정),45
고라니,2021-02-08,고속국도(재정),55
고양이,2021-02-08,시도,아미로
고양이,2021-02-08,국도,38
미동정(조류),2021-02-08,국도,15
고양이,2021-02-08,국도,36
고양이,2021-02-08,국도,38
고양이,2021-02-08,국도,38
고양이,2021-02-08,국도,14
까마귀,2021-02-08,시도,연화로2길
미동정(포유류),2021-02-08,국도,34
삵,2021-02-08,국도,31
고양이,2021-02-08,국도,37
개,2021-02-08,국도,31
고양이,2021-02-08,국도,38
족제비,2021-02-08,국도,28
미동정(조류),2021-02-08,국도,14
고양이,2021-02-08,국도,6
미동정(조류),2021-02-08,지방도,1040
너구리,2021-02-08,국도,38
고라니,2021-02-08,지방도,615
너구리,2021-02-08,고속국도(재정),12
고양이,2021-02-08,국도,확인불가
고양이,2021-02-08,시도,확인불가
고양이,2021-02-09,지방도,702
개,2021-02-09,지방도,702
고양이,2021-02-09,국도,34
고양이,2021-02-09,국도,17
고라니,2021-02-09,국도,21
고양이,2021-02-09,국도,37
고양이,2021-02-09,국도,37
노루,2021-02-09,지방도,1117
고양이,2021-02-09,국도,43
너구리,2021-02-09,국도,43
고양이,2021-02-09,국도,21
고양이,2021-02-09,국도,36
집오리,2021-02-09,국도,37
고양이,2021-02-09,국도,28
고양이,2021-02-09,국도,6
고양이,2021-02-09,국도,5
삵,2021-02-09,국도,6
고라니,2021-02-09,지방도,615
노루,2021-02-09,지방도,1117
고라니,2021-02-09,고속국도(재정),15
개,2021-02-09,국도,6
너구리,2021-02-09,국도,20
고양이,2021-02-10,시도,고일로
고양이,2021-02-10,시도,권율대로
노루,2021-02-10,시도,연북로
고양이,2021-02-10,국도,6
고양이,2021-02-10,국도,3
고양이,2021-02-10,고속국도(재정),300
너구리,2021-02-10,국도,3
꿩,2021-02-10,국도,3
족제비,2021-02-10,국도,3
개,2021-02-10,국도,34
너구리,2021-02-10,국도,38
고양이,2021-02-10,국도,3
노루,2021-02-10,지방도,1112
고양이,2021-02-10,국도,5
고양이,2021-02-10,국도,33
청설모,2021-02-10,시도,운정로
고양이,2021-02-10,국도,44
고양이,2021-02-10,국도,14
고양이,2021-02-10,국도,3
고양이,2021-02-10,국도,6
고양이,2021-02-10,국도,6
고양이,2021-02-10,지방도,356
개,2021-02-10,시도,중앙로
고양이,2021-02-10,지방도,확인불가
고양이,2021-02-11,지방도,356
고라니,2021-02-11,국도,3
고양이,2021-02-11,국도,5
고양이,2021-02-11,시도,애나골길
고양이,2021-02-11,국도,46
고라니,2021-02-11,국도,37
고양이,2021-02-11,국도,37
고양이,2021-02-11,국도,37
고양이,2021-02-11,국도,43
고양이,2021-02-11,국도,43
고양이,2021-02-11,시도,삼곡로22번길
고양이,2021-02-11,시도,향교길
고양이,2021-02-11,국도,44
고양이,2021-02-11,국도,6
노루,2021-02-11,지방도,1115
큰고니,2021-02-11,시도,낙산로
고라니,2021-02-11,고속국도(재정),12
고라니,2021-02-11,고속국도(재정),15
너구리,2021-02-11,지방도,삼작로
고양이,2021-02-11,국도,6
고라니,2021-02-11,시도,강변로
고양이,2021-02-11,국도,7
고라니,2021-02-11,시도,고양대로
고라니,2021-02-12,고속국도(재정),30
노루,2021-02-12,지방도,1117
고라니,2021-02-12,시도,콩쥐팥쥐로
고라니,2021-02-12,고속국도(재정),20
멧토끼,2021-02-12,고속국도(재정),1
고양이,2021-02-12,국도,47
노루,2021-02-12,시도,은평애향로
너구리,2021-02-12,국도,3
고라니,2021-02-12,국도,34
고양이,2021-02-12,국도,17
고라니,2021-02-12,국도,37
고양이,2021-02-12,고속국도(재정),104
노루,2021-02-12,지방도,1135
노루,2021-02-12,시도,유수암로
개,2021-02-12,지방도,32
고양이,2021-02-13,지방도,363
고양이,2021-02-13,시도,잔밭로
고양이,2021-02-13,시도,일산로
고양이,2021-02-13,시도,장항로
고양이,2021-02-13,국도,39
고양이,2021-02-13,시도,고내로
고양이,2021-02-13,국도,6
집비둘기,2021-02-13,지방도,1132
고양이,2021-02-13,국도,31
고라니,2021-02-13,고속국도(재정),12
고양이,2021-02-13,시도,유강로
고라니,2021-02-13,국도,7
너구리,2021-02-13,국도,42
고양이,2021-02-13,국도,7
고양이,2021-02-13,국도,42
너구리,2021-02-13,국도,6
고양이,2021-02-13,국도,6
고양이,2021-02-13,국도,6
고라니,2021-02-13,국도,36
고라니,2021-02-13,국도,35
삵,2021-02-13,군도,수남로
족제비,2021-02-13,국도,5
고양이,2021-02-13,국도,21
고양이,2021-02-13,국도,5
고라니,2021-02-13,국도,39
고양이,2021-02-13,국도,30
노루,2021-02-13,지방도,1135
고양이,2021-02-13,국도,17
고라니,2021-02-13,고속국도(재정),65
너구리,2021-02-13,시도,무진대로
고양이,2021-02-14,시도,탄중로
노루,2021-02-14,지방도,11119
고라니,2021-02-14,국도,3
고양이,2021-02-14,지방도,356
고양이,2021-02-14,국도,3
고양이,2021-02-14,시도,신봉1로138번길
고양이,2021-02-14,국도,1
고양이,2021-02-14,국도,5
고양이,2021-02-14,국도,47
고양이,2021-02-14,국도,37
고양이,2021-02-14,시도,행신로
너구리,2021-02-14,국도,5
개,2021-02-14,국도,6
고라니,2021-02-14,국도,7
고양이,2021-02-14,고속국도(재정),50
고라니,2021-02-14,국도,33
고양이,2021-02-14,지방도,1135
고라니,2021-02-14,국도,6
고라니,2021-02-14,고속국도(재정),12
노루,2021-02-15,지방도,1131
개,2021-02-15,국도,43
고양이,2021-02-15,국도,46
고라니,2021-02-15,군도,퇴산도개로
너구리,2021-02-15,국도,19
고양이,2021-02-15,국도,17
고양이,2021-02-15,국도,5
고양이,2021-02-15,국도,43
고양이,2021-02-15,국도,34
고양이,2021-02-15,국도,21
노루,2021-02-15,국도,44
고라니,2021-02-15,국도,27
너구리,2021-02-15,국도,21
고양이,2021-02-15,국도,14
고라니,2021-02-15,국도,14
고양이,2021-02-15,국도,25
고양이,2021-02-15,국도,6
고양이,2021-02-15,국도,7
고양이,2021-02-15,국도,7
고라니,2021-02-15,국도,37
고라니,2021-02-15,국도,27
고양이,2021-02-15,국도,34
고양이,2021-02-15,국도,17
고양이,2021-02-15,국도,39
고라니,2021-02-15,국도,34
고양이,2021-02-15,국도,39
고양이,2021-02-15,국도,38
고양이,2021-02-15,국도,3
고양이,2021-02-15,국도,36
너구리,2021-02-15,국도,38
고라니,2021-02-15,국도,42
멧돼지,2021-02-15,국도,14
고양이,2021-02-15,국도,3
고양이,2021-02-15,국도,36
너구리,2021-02-15,국도,2
노루,2021-02-15,시도,송이길
고양이,2021-02-15,지방도,1037
고양이,2021-02-16,국도,87
고라니,2021-02-16,고속국도(재정),251
고양이,2021-02-16,국도,14
개,2021-02-16,국도,45
족제비,2021-02-16,국도,2
개,2021-02-16,국도,17
고양이,2021-02-16,국도,45
개,2021-02-16,국도,5
족제비,2021-02-16,시도,녹산로
수달,2021-02-16,국도,27
고양이,2021-02-16,국도,38
개,2021-02-16,지방도,49
고양이,2021-02-16,국도,37
너구리,2021-02-16,국도,14
고라니,2021-02-16,국도,6
고양이,2021-02-16,시도,충장로
고양이,2021-02-17,시도,향기로
고양이,2021-02-17,국도,47
너구리,2021-02-17,국도,47
고양이,2021-02-17,국도,36
개,2021-02-17,국도,14
족제비,2021-02-17,시도,종인내길
미동정(조류),2021-02-17,국도,34
고양이,2021-02-17,국도,6
개,2021-02-17,국도,44
너구리,2021-02-17,고속국도(재정),60
고양이,2021-02-18,국도,44
고양이,2021-02-18,시도,탄중로
개,2021-02-18,국도,3
고양이,2021-02-18,국도,33
고양이,2021-02-18,국도,34
고양이,2021-02-18,국도,43
고양이,2021-02-18,국도,43
고라니,2021-02-18,국도,35
개,2021-02-18,국도,21
고양이,2021-02-18,국도,5
고라니,2021-02-18,국도,7
족제비,2021-02-18,국도,14
고양이,2021-02-18,국도,14
삵,2021-02-18,국도,37
고양이,2021-02-18,국도,6
고양이,2021-02-18,국도,6
고양이,2021-02-18,시도,충장로
고양이,2021-02-19,시도,문봉길
고라니,2021-02-19,국도,42
고양이,2021-02-19,시도,서오릉로
고라니,2021-02-19,국도,44
족제비,2021-02-19,국도,3
집비둘기,2021-02-19,시도,월드컵로
고양이,2021-02-19,국도,2
개,2021-02-19,국도,7
고라니,2021-02-19,국도,3
고양이,2021-02-19,국도,34
고양이,2021-02-19,국도,47
고라니,2021-02-19,국도,5
고라니,2021-02-19,국도,6
미동정(조류),2021-02-19,국도,36
고양이,2021-02-19,국도,6
고양이,2021-02-19,국도,6
너구리,2021-02-19,고속국도(재정),55
고양이,2021-02-20,국도,37
고양이,2021-02-20,국도,37
너구리,2021-02-20,국도,36
너구리,2021-02-20,국도,36
고라니,2021-02-20,국도,37
삵,2021-02-20,국도,36
고양이,2021-02-20,국도,36
너구리,2021-02-20,국도,33
고라니,2021-02-20,국도,42
고양이,2021-02-20,국도,3
고양이,2021-02-20,국도,3
고라니,2021-02-20,국도,38
너구리,2021-02-20,국도,38
고양이,2021-02-20,시도,중앙로
고양이,2021-02-20,국도,37
고양이,2021-02-20,시도,소개울길
고양이,2021-02-20,국도,3
고양이,2021-02-20,시도,경의로
고양이,2021-02-20,국도,6
고양이,2021-02-20,국도,6
족제비,2021-02-20,지방도,363
고양이,2021-02-21,국도,1
고라니,2021-02-21,시도,식사로
노루,2021-02-21,지방도,1131
고라니,2021-02-21,고속국도(재정),35
너구리,2021-02-21,국도,28
집비둘기,2021-02-21,지방도,1116
고라니,2021-02-21,고속국도(재정),1
고라니,2021-02-21,국도,37
고라니,2021-02-21,국도,17
고양이,2021-02-21,지방도,363
개,2021-02-21,국도,6
고양이,2021-02-21,국도,6
고양이,2021-02-21,국도,6
고양이,2021-02-21,국도,37
고양이,2021-02-21,국도,37
고양이,2021-02-21,지방도,359
고양이,2021-02-21,고속국도(재정),35
고양이,2021-02-21,시도,대화로
너구리,2021-02-22,국도,45
너구리,2021-02-22,국도,6
고양이,2021-02-22,국도,6
고양이,2021-02-22,국도,6
고라니,2021-02-22,국도,3
고양이,2021-02-22,군도,순창5길
노루,2021-02-22,시도,화순해안로
고양이,2021-02-22,고속국도(재정),45
꿩,2021-02-22,시도,아봉로
개,2021-02-22,국도,7
너구리,2021-02-22,국도,38
미동정(포유류),2021-02-22,국도,34
너구리,2021-02-22,국도,34
미동정(조류),2021-02-22,국도,35
고라니,2021-02-22,국도,14
고양이,2021-02-22,국도,14
개,2021-02-22,국도,3
집비둘기,2021-02-22,시도,동광로21길
미동정(조류),2021-02-22,지방도,1132
고양이,2021-02-22,국도,3
삵,2021-02-22,국도,17
고라니,2021-02-22,국도,6
고양이,2021-02-22,국도,17
고양이,2021-02-22,국도,6
고양이,2021-02-22,국도,43
고라니,2021-02-22,국도,46
고양이,2021-02-22,국도,3
고양이,2021-02-22,국도,34
미동정(포유류),2021-02-22,군도,망용로
고라니,2021-02-22,국도,14
고라니,2021-02-22,국도,36
고양이,2021-02-22,국도,3
고양이,2021-02-22,국도,6
고라니,2021-02-22,국도,6
너구리,2021-02-22,고속국도(재정),35
꿩,2021-02-22,지방도,1131
노루,2021-02-22,시도,첨단로
고라니,2021-02-22,고속국도(재정),12
고양이,2021-02-22,시도,호수로
닭,2021-02-22,고속국도(재정),153
개,2021-02-22,고속국도(재정),10
고양이,2021-02-23,시도,상리길
고라니,2021-02-23,국도,6
고라니,2021-02-23,국도,3
개,2021-02-23,국도,3
너구리,2021-02-23,국도,3
개,2021-02-23,국도,4
고양이,2021-02-23,국도,36
집비둘기,2021-02-23,지방도,1136
고양이,2021-02-23,국도,5
고양이,2021-02-23,국도,38
고양이,2021-02-23,국도,17
족제비,2021-02-23,지방도,1132
고라니,2021-02-23,국도,21
족제비,2021-02-23,국도,38
고양이,2021-02-23,국도,38
고양이,2021-02-23,국도,38
고라니,2021-02-23,국도,3
고양이,2021-02-23,국도,37
미동정(포유류),2021-02-23,국도,42
멧토끼,2021-02-23,국도,36
개,2021-02-23,고속국도(재정),35
개,2021-02-23,국도,17
고양이,2021-02-23,고속국도(재정),10
고양이,2021-02-23,국도,6
고양이,2021-02-23,국도,17
개,2021-02-23,고속국도(재정),35
너구리,2021-02-23,국도,14
너구리,2021-02-23,국도,6
고양이,2021-02-23,국도,2
고양이,2021-02-23,국도,6
고라니,2021-02-23,고속국도(재정),10
고양이,2021-02-24,국도,1
고양이,2021-02-24,국도,3
고라니,2021-02-24,국도,35
고양이,2021-02-24,시도,역천로
고양이,2021-02-24,국도,14
고양이,2021-02-24,국도,3
고양이,2021-02-24,국도,42
너구리,2021-02-24,국도,5
고양이,2021-02-24,국도,37
고양이,2021-02-24,국도,5
고양이,2021-02-24,국도,47
고라니,2021-02-24,국도,35
고양이,2021-02-24,국도,37
고라니,2021-02-24,고속국도(재정),10
고양이,2021-02-24,국도,33
고양이,2021-02-24,국도,30
고양이,2021-02-24,국도,30
고양이,2021-02-24,고속국도(민자),17
고양이,2021-02-24,국도,37
고양이,2021-02-24,국도,30
고양이,2021-02-24,지방도,60
고양이,2021-02-24,국도,6
고양이,2021-02-24,국도,6
고양이,2021-02-24,시도,중산로
고양이,2021-02-25,시도,세솔로
고양이,2021-02-25,시도,토당로
족제비,2021-02-25,국도,42
고양이,2021-02-25,국도,5
고양이,2021-02-25,국도,37
고양이,2021-02-25,국도,31
고라니,2021-02-25,고속국도(재정),30
고양이,2021-02-25,군도,대황강로
미동정(조류),2021-02-25,군도,명주로
고라니,2021-02-25,지방도,702
고양이,2021-02-25,국도,39
고양이,2021-02-25,지방도,647
고양이,2021-02-25,국도,3
고양이,2021-02-25,국도,47
개,2021-02-25,국도,37
개,2021-02-25,국도,17
집비둘기,2021-02-25,시도,삼무로
고양이,2021-02-25,국도,46
개,2021-02-25,국도,46
고양이,2021-02-25,국도,6
족제비,2021-02-25,국도,15
고양이,2021-02-25,국도,37
고양이,2021-02-25,국도,6
고양이,2021-02-25,국도,6
고양이,2021-02-25,지방도,714
노루,2021-02-25,시도,금백조로
고양이,2021-02-25,국도,6
고양이,2021-02-25,국도,2
고양이,2021-02-25,국도,6
고양이,2021-02-25,국도,6
고양이,2021-02-25,시도,신봉1로48번길
고양이,2021-02-25,시도,고골길
고양이,2021-02-25,국도,39
고양이,2021-02-26,시도,원당로393번길
고양이,2021-02-26,시도,동국로
고양이,2021-02-26,국도,3
고양이,2021-02-26,국도,6
고양이,2021-02-26,국도,37
개,2021-02-26,국도,6
고양이,2021-02-26,국도,37
족제비,2021-02-26,국도,17
고양이,2021-02-26,국도,47
고양이,2021-02-26,국도,6
고양이,2021-02-26,국도,26
고양이,2021-02-26,국도,39
고양이,2021-02-26,국도,82
개,2021-02-26,시도,고골로
고양이,2021-02-26,국도,42
개,2021-02-26,국도,43
고라니,2021-02-26,고속국도(재정),35
너구리,2021-02-26,국도,24
수달,2021-02-26,고속국도(재정),10
수달,2021-02-26,국도,35
고라니,2021-02-26,군도,우포1대로
고라니,2021-02-26,국도,3
고양이,2021-02-26,국도,6
집비둘기,2021-02-26,국도,33
꿩,2021-02-26,국도,33
족제비,2021-02-26,국도,3
꿩,2021-02-26,지방도,2
고양이,2021-02-26,국도,6
고양이,2021-02-26,국도,6
고양이,2021-02-26,시도,중앙로
고양이,2021-02-27,시도,백제란로
고양이,2021-02-27,시도,약산길
고양이,2021-02-27,시도,고양대로
고양이,2021-02-27,시도,고봉로620번길
집비둘기,2021-02-27,시도,아봉로
고양이,2021-02-27,시도,시청1로
고라니,2021-02-27,국도,26
고양이,2021-02-27,국도,37
삵,2021-02-27,국도,6
고양이,2021-02-27,시도,호국로1121번길
고양이,2021-02-27,국도,37
고라니,2021-02-27,고속국도(재정),55
고양이,2021-02-27,고속국도(재정),1
고라니,2021-02-27,고속국도(재정),12
고양이,2021-02-27,시도,일산로
고라니,2021-02-27,고속국도(재정),30
고양이,2021-02-28,국도,36
까치,2021-02-28,지방도,1131
너구리,2021-02-28,국도,37
고양이,2021-02-28,국도,37
고양이,2021-02-28,국도,6
노루,2021-02-28,지방도,1119
너구리,2021-02-28,국도,33
고라니,2021-02-28,국도,6
족제비,2021-02-28,시도,동문로
고양이,2021-02-28,국도,47
고양이,2021-02-28,국도,6
고양이,2021-02-28,고속국도(재정),100
노루,2021-02-28,시도,제주대학로
고라니,2021-02-28,국도,44
고양이,2021-02-28,국도,44
고양이,2021-02-28,국도,42
고양이,2021-02-28,시도,호수로
고라니,2021-03-01,국도,7
고라니,2021-03-01,국도,38
미동정(포유류),2021-03-01,국도,28
고양이,2021-03-01,국도,28
큰부리까마귀,2021-03-01,시도,과원로
고양이,2021-03-01,지방도,609
고양이,2021-03-01,시도,아미로
고양이,2021-03-01,지방도,356
고양이,2021-03-02,시도,대장동50번길
고라니,2021-03-02,국도,42
개,2021-03-02,국도,21
개,2021-03-02,국도,33
고라니,2021-03-02,국도,19
족제비,2021-03-02,시도,한림로
미동정(조류),2021-03-02,국도,15
고양이,2021-03-02,국도,38
너구리,2021-03-02,국도,27
너구리,2021-03-02,국도,17
개,2021-03-02,지방도,49
고양이,2021-03-02,고속국도(재정),35
고라니,2021-03-02,국도,27
멧비둘기,2021-03-02,국도,15
너구리,2021-03-02,국도,17
고양이,2021-03-02,국도,14
고양이,2021-03-02,국도,15
미동정(포유류),2021-03-02,국도,42
고양이,2021-03-02,시도,요촌길
삵,2021-03-02,국도,2
고라니,2021-03-02,국도,19
고양이,2021-03-02,국도,6
고라니,2021-03-02,고속국도(재정),12
고양이,2021-03-02,지방도,1040
고양이,2021-03-02,국도,34
미동정(포유류),2021-03-02,시도,확인불가
멧비둘기,2021-03-02,국도,확인불가
고양이,2021-03-03,국도,43
너구리,2021-03-03,국도,37
고라니,2021-03-03,국도,37
삵,2021-03-03,국도,37
고양이,2021-03-03,시도,경인로536번길
개,2021-03-03,국도,5
고라니,2021-03-03,지방도,714
너구리,2021-03-03,국도,14
고라니,2021-03-03,국도,38
개,2021-03-03,국도,43
고라니,2021-03-03,국도,3
너구리,2021-03-03,국도,38
고양이,2021-03-03,국도,38
개,2021-03-03,국도,31
고라니,2021-03-03,국도,35
고양이,2021-03-03,국도,14
고라니,2021-03-03,국도,6
너구리,2021-03-03,국도,35
고라니,2021-03-03,국도,15
고양이,2021-03-03,국도,6
고양이,2021-03-03,국도,37
고양이,2021-03-03,국도,44
고라니,2021-03-03,국도,6
고양이,2021-03-03,국도,6
미동정(포유류),2021-03-03,국도,38
고양이,2021-03-03,국도,6
노루,2021-03-03,시도,수목원서길
고양이,2021-03-04,시도,신원로
고양이,2021-03-04,지방도,356
직박구리,2021-03-04,지방도,1131
고양이,2021-03-04,국도,33
고양이,2021-03-04,국도,28
노루,2021-03-04,지방도,1136
고양이,2021-03-04,국도,14
개,2021-03-04,국도,21
너구리,2021-03-04,국도,21
고양이,2021-03-04,국도,44
고양이,2021-03-04,국도,39
